run,method,scenario,seed,status,error,path,n_train,originals_retained,fitted_vectors_or_images,train_seconds,training_cpu_core_percent,epochs,model_mb,batch1_median_ms,batch1_p95_ms,rss_peak_mb,vram_peak_mb,fit_cpu_core_percent,fit_gpu_global_percent,evaluation,n,accuracy,macro_f1,balanced_accuracy,mcc,kappa,top2_accuracy,nll,brier,ece,auroc_macro,multiclass_gmean,score_argmax_agreement
label_noise__polygarbor__seed42,polygarbor,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor__seed42,4000,2800,2800,18.686805256060325,103.9235960020608,0,0.650646,13.412272499408573,13.763640931574628,916.754432,0.0,343.4,33.0,val_clean,500,0.85,0.8473338228896172,0.852521255870712,0.8296392679135177,0.82844751866491,0.958,1.6878227950559461,0.7590134350268206,0.657452278523903,0.9449258441638047,0.8464391895472169,1.0
label_noise__polygarbor__seed42,polygarbor,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor__seed42,4000,2800,2800,18.686805256060325,103.9235960020608,0,0.650646,13.412272499408573,13.763640931574628,916.754432,0.0,343.4,33.0,test_clean,500,0.826,0.8248085273091407,0.8288555148180274,0.8032771555528809,0.8010519094443174,0.95,1.682320464858331,0.7574486748076604,0.63151648037817,0.9425104305161633,0.8181888419368457,1.0
label_noise__polygarbor_aug__seed42,polygarbor_aug,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_aug__seed42,4000,2165,2800,69.43147021601908,101.20770852377466,0,0.650462,12.55486800801009,12.855154601857066,933.216256,0.0,134.1,22.0,train,4000,0.6675,0.6661564285023767,0.6701514777218478,0.6227090678313174,0.6202755172354231,0.80875,1.7675228122331181,0.7828057104595603,0.4740349370066723,0.8674380910363346,0.6602474079969279,1.0
label_noise__polygarbor_aug__seed42,polygarbor_aug,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_aug__seed42,4000,2165,2800,69.43147021601908,101.20770852377466,0,0.650462,12.55486800801009,12.855154601857066,933.216256,0.0,134.1,22.0,train_original_labels,4000,0.8215,0.8197688912550953,0.8202863919950907,0.7981791493765513,0.7959391752984658,0.95,1.6893612402877667,0.7592762751171304,0.6280349370066723,0.9415815228258112,0.811465544709407,1.0
label_noise__polygarbor_aug__seed42,polygarbor_aug,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_aug__seed42,4000,2165,2800,69.43147021601908,101.20770852377466,0,0.650462,12.55486800801009,12.855154601857066,933.216256,0.0,134.1,22.0,val_clean,500,0.828,0.8268982860824104,0.8340893267911687,0.8053780385122186,0.8034043059029,0.956,1.709774975238075,0.7665203446960216,0.6392296793137661,0.9366232182061799,0.825219828190761,1.0
label_noise__polygarbor_aug__seed42,polygarbor_aug,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_aug__seed42,4000,2165,2800,69.43147021601908,101.20770852377466,0,0.650462,12.55486800801009,12.855154601857066,933.216256,0.0,134.1,22.0,test_clean,500,0.804,0.8038183555599498,0.8070787729736962,0.7783577908848892,0.7758616746334881,0.946,1.7054942327132896,0.7656399335713163,0.6135660832205299,0.9386150678441211,0.7945507195798763,1.0
label_noise__polygarbor_p3__seed42,polygarbor_p3,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p3__seed42,4000,2070,2800,22.70800903113559,104.45653763602455,0,0.648977,20.190570503473282,23.045037983683866,926.625792,0.0,297.15,33.0,train,4000,0.5925,0.5866285785828302,0.5969583906804623,0.5410789966380494,0.5349583306259397,0.7565,1.740659027437121,0.7721995867319865,0.3842725707454822,0.851734932022248,0.5721331841634922,0.82825
label_noise__polygarbor_p3__seed42,polygarbor_p3,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p3__seed42,4000,2070,2800,22.70800903113559,104.45653763602455,0,0.648977,20.190570503473282,23.045037983683866,926.625792,0.0,297.15,33.0,train_original_labels,4000,0.73075,0.7222862545909214,0.7290792057554194,0.6986042634184321,0.6921230452975762,0.8965,1.6298788780311715,0.7389849685072065,0.5222213155485882,0.940011558005423,0.7024000017867741,0.82825
label_noise__polygarbor_p3__seed42,polygarbor_p3,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p3__seed42,4000,2070,2800,22.70800903113559,104.45653763602455,0,0.648977,20.190570503473282,23.045037983683866,926.625792,0.0,297.15,33.0,val_clean,500,0.752,0.7425160198830246,0.7633369059543977,0.7241444872933318,0.7172048896186827,0.896,1.6541637341719624,0.7471996523982134,0.5495585966404486,0.941909471577161,0.7317959943940474,0.816
label_noise__polygarbor_p3__seed42,polygarbor_p3,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p3__seed42,4000,2070,2800,22.70800903113559,104.45653763602455,0,0.648977,20.190570503473282,23.045037983683866,926.625792,0.0,297.15,33.0,test_clean,500,0.692,0.6780238401344918,0.6974700606636983,0.6570967739068716,0.647888934109502,0.898,1.6481488359795609,0.7470865523736179,0.4890374264127928,0.9371631293788575,0.6429603703018179,0.812
label_noise__polygarbor_p3_aug__seed42,polygarbor_p3_aug,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p3_aug__seed42,4000,2050,2800,89.34146114392206,101.34152591723029,0,0.648865,20.5331799807027,24.9257919494994,968.146944,0.0,286.6,25.0,train,4000,0.59275,0.5877744490561355,0.5969650511620737,0.5389665750175693,0.5350845623815772,0.75125,1.7670446980996777,0.7827946649383568,0.3937691954284255,0.8400286624541837,0.5769342769107394,0.80625
label_noise__polygarbor_p3_aug__seed42,polygarbor_p3_aug,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p3_aug__seed42,4000,2050,2800,89.34146114392206,101.34152591723029,0,0.648865,20.5331799807027,24.9257919494994,968.146944,0.0,286.6,25.0,train_original_labels,4000,0.73575,0.7287592031945148,0.7342620778953648,0.7018902335911786,0.6978975872820886,0.88925,1.6682896672406546,0.7538857874030019,0.5367691954284254,0.9252682645899548,0.7142394455788663,0.80625
label_noise__polygarbor_p3_aug__seed42,polygarbor_p3_aug,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p3_aug__seed42,4000,2050,2800,89.34146114392206,101.34152591723029,0,0.648865,20.5331799807027,24.9257919494994,968.146944,0.0,286.6,25.0,val_clean,500,0.732,0.725595170935518,0.7378951991146092,0.6968921341819999,0.6936358564935481,0.902,1.6781952468907835,0.7572615443306734,0.5375479362541942,0.9338127460802084,0.7165446281521213,0.81
label_noise__polygarbor_p3_aug__seed42,polygarbor_p3_aug,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p3_aug__seed42,4000,2050,2800,89.34146114392206,101.34152591723029,0,0.648865,20.5331799807027,24.9257919494994,968.146944,0.0,286.6,25.0,test_clean,500,0.732,0.7266272385231163,0.7398622626878736,0.6996129605917395,0.6938038699534765,0.884,1.685192536930202,0.7609927520677222,0.5370218741416997,0.918740961524739,0.7086869528050701,0.794
label_noise__polygarbor_p5__seed42,polygarbor_p5,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p5__seed42,4000,2048,2800,32.56866827199701,103.50438562139281,0,0.647752,35.09613894857466,38.7490886321757,960.561152,0.0,319.0,11.0,train,4000,0.53625,0.5162926391606497,0.5429493091189888,0.4831494271931652,0.47090509242439493,0.6905,1.7980777753498587,0.7910481708410773,0.3377845299508103,0.832297457907328,0.4777660483387427,0.741
label_noise__polygarbor_p5__seed42,polygarbor_p5,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p5__seed42,4000,2048,2800,32.56866827199701,103.50438562139281,0,0.647752,35.09613894857466,38.7490886321757,960.561152,0.0,319.0,11.0,train_original_labels,4000,0.65625,0.6305431851609253,0.6540018280073443,0.6212840531412057,0.6069391393139187,0.82,1.702954326648708,0.7626682124390213,0.4577845299508104,0.9205545626277025,0.5813578466630744,0.741
label_noise__polygarbor_p5__seed42,polygarbor_p5,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p5__seed42,4000,2048,2800,32.56866827199701,103.50438562139281,0,0.647752,35.09613894857466,38.7490886321757,960.561152,0.0,319.0,11.0,val_clean,500,0.682,0.662568236308107,0.6926231071907802,0.6524808892291095,0.637021107565028,0.832,1.7230193985171849,0.769450462878127,0.4890740625521902,0.9215440424200977,0.6254164320330181,0.722
label_noise__polygarbor_p5__seed42,polygarbor_p5,label_noise,42,complete,,runs/2026-09-12/label_noise__polygarbor_p5__seed42,4000,2048,2800,32.56866827199701,103.50438562139281,0,0.647752,35.09613894857466,38.7490886321757,960.561152,0.0,319.0,11.0,test_clean,500,0.666,0.650321754128137,0.6744375271599435,0.6333978142268544,0.618582130458615,0.768,1.7241479316812807,0.7708996043999875,0.47119397776884125,0.9080877782032933,0.6104514471400804,0.736
label_noise__resnet18__seed42,resnet18,label_noise,42,complete,,runs/2026-09-12/label_noise__resnet18__seed42,4000,4000,4000,134.06397580797784,63.22354643681702,25,45.011183,3.702652989886701,4.9898727564141145,3856.723968,4217.372672,61.9032558139535,86.95038759689922,train,4000,0.7165,0.7164410322582981,0.7178893081056652,0.6763710666811769,0.6760029391161952,0.81925,1.0397943388567437,0.4463653443233195,0.05101843731834609,0.9057883612101332,0.7150611083206471,1.0
label_noise__resnet18__seed42,resnet18,label_noise,42,complete,,runs/2026-09-12/label_noise__resnet18__seed42,4000,4000,4000,134.06397580797784,63.22354643681702,25,45.011183,3.702652989886701,4.9898727564141145,3856.723968,4217.372672,61.9032558139535,86.95038759689922,train_original_labels,4000,0.882,0.8811699745306727,0.8817036906593114,0.8655347799500598,0.865142799346914,0.96975,0.5568680894983695,0.2433373349975103,0.21643874184248407,0.9869012074634517,0.8787582372001729,1.0
label_noise__resnet18__seed42,resnet18,label_noise,42,complete,,runs/2026-09-12/label_noise__resnet18__seed42,4000,4000,4000,134.06397580797784,63.22354643681702,25,45.011183,3.702652989886701,4.9898727564141145,3856.723968,4217.372672,61.9032558139535,86.95038759689922,val_clean,500,0.858,0.8593520946878366,0.860543802953875,0.8385000072520017,0.8374244367100201,0.966,0.5905239951765582,0.2620654532930484,0.19675263155146666,0.9836260016486955,0.855611803840252,1.0
label_noise__resnet18__seed42,resnet18,label_noise,42,complete,,runs/2026-09-12/label_noise__resnet18__seed42,4000,4000,4000,134.06397580797784,63.22354643681702,25,45.011183,3.702652989886701,4.9898727564141145,3856.723968,4217.372672,61.9032558139535,86.95038759689922,test_clean,500,0.884,0.8830836999383164,0.8834590849594797,0.8677017053919759,0.8672884280085484,0.98,0.5662030828549569,0.24951661006689752,0.22329003324502728,0.9860394488640067,0.8772341725357697,1.0
label_noise__yolo11n__seed42,yolo11n,label_noise,42,complete,,runs/2026-09-12/label_noise__yolo11n__seed42,4000,4000,4000,191.64213061507326,329.9639791993961,15,3.203048,4.719371499959379,6.97116331430152,3470.360576,627.048448,356.47382629107983,55.18544600938967,train,4000,0.76825,0.7686113246453372,0.7688671689588579,0.7352414946746547,0.7351234265542194,0.86325,0.862641384372294,0.3723171392063042,0.05314360539435444,0.9343444873819458,0.7680033334410288,1.0
label_noise__yolo11n__seed42,yolo11n,label_noise,42,complete,,runs/2026-09-12/label_noise__yolo11n__seed42,4000,4000,4000,191.64213061507326,329.9639791993961,15,3.203048,4.719371499959379,6.97116331430152,3470.360576,627.048448,356.47382629107983,55.18544600938967,train_original_labels,4000,0.93675,0.9366148089245456,0.9365542074035461,0.9278792591832689,0.9277160153667752,0.984,0.3649799635742968,0.1487962005779716,0.16790214634521505,0.9944462060061573,0.9355810210699063,1.0
label_noise__yolo11n__seed42,yolo11n,label_noise,42,complete,,runs/2026-09-12/label_noise__yolo11n__seed42,4000,4000,4000,191.64213061507326,329.9639791993961,15,3.203048,4.719371499959379,6.97116331430152,3470.360576,627.048448,356.47382629107983,55.18544600938967,val_clean,500,0.92,0.9227943265926517,0.9229438533591725,0.9089168220913798,0.9083963871535093,0.982,0.41049204277928675,0.1703259429235766,0.1626515686789554,0.9902308527871005,0.9214725293008157,1.0
label_noise__yolo11n__seed42,yolo11n,label_noise,42,complete,,runs/2026-09-12/label_noise__yolo11n__seed42,4000,4000,4000,191.64213061507326,329.9639791993961,15,3.203048,4.719371499959379,6.97116331430152,3470.360576,627.048448,356.47382629107983,55.18544600938967,test_clean,500,0.936,0.9368937319734516,0.9371894271518866,0.9269101988273811,0.9267999213099154,0.986,0.380526180318769,0.15911503339416908,0.18827773257230287,0.9948322839832033,0.934716219456567,1.0
source_a__polygarbor__seed42,polygarbor,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor__seed42,4031,2800,2800,20.73215027502738,105.72950566735679,0,0.650933,20.609214494470507,23.871202999725934,940.70784,0.0,312.45,17.0,train,4031,0.9087075167452245,0.9036839873305582,0.9065412036383278,0.896579108217663,0.8954696476752797,0.9682460927809476,0.7656485695853694,0.3892109560925508,0.3939982529103106,0.9908033831138989,0.9022674215753045,1.0
source_a__polygarbor__seed42,polygarbor,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor__seed42,4031,2800,2800,20.73215027502738,105.72950566735679,0,0.650933,20.609214494470507,23.871202999725934,940.70784,0.0,312.45,17.0,val_clean,389,0.6735218508997429,0.5170325591242828,0.7930451086002813,0.6121242445860667,0.5757942641250213,0.9331619537275064,1.058496054142914,0.5643727314915084,0.2689324284378208,0.9710457759660942,,1.0
source_a__polygarbor__seed42,polygarbor,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor__seed42,4031,2800,2800,20.73215027502738,105.72950566735679,0,0.650933,20.609214494470507,23.871202999725934,940.70784,0.0,312.45,17.0,test_clean,580,0.7293103448275862,0.754385937859879,0.7698343898286139,0.6902132313924341,0.6865760516017114,0.8655172413793103,1.1405837103983392,0.55765900367897,0.31940266465664385,0.9453189550179829,0.7500859539614771,1.0
source_a__polygarbor_aug__seed42,polygarbor_aug,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_aug__seed42,4031,2159,2800,70.42125602206215,101.63124607941947,0,0.650831,17.49060192378238,19.02995122945867,945.680384,0.0,317.3,25.0,train,4031,0.8737286033242372,0.8676368502358127,0.8716360607064604,0.8572390724734595,0.8555685313848471,0.9620441577772265,0.9033168083604166,0.4577276328237304,0.4140704302487307,0.9815756094696696,0.8668977390665346,1.0
source_a__polygarbor_aug__seed42,polygarbor_aug,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_aug__seed42,4031,2159,2800,70.42125602206215,101.63124607941947,0,0.650831,17.49060192378238,19.02995122945867,945.680384,0.0,317.3,25.0,val_clean,389,0.7172236503856041,0.5353576737974318,0.8038886887774422,0.6470018423934422,0.6214949137549757,0.9460154241645244,1.151112426519257,0.593193024969424,0.3658281653925653,0.9490178068105862,,1.0
source_a__polygarbor_aug__seed42,polygarbor_aug,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_aug__seed42,4031,2159,2800,70.42125602206215,101.63124607941947,0,0.650831,17.49060192378238,19.02995122945867,945.680384,0.0,317.3,25.0,test_clean,580,0.7137931034482758,0.7330111667887184,0.759270673037193,0.6754898282648564,0.6680766857312276,0.8706896551724138,1.211035447589673,0.5938383044206397,0.34325113994947276,0.9388858911138496,0.7031236223507324,1.0
source_a__polygarbor_p3__seed42,polygarbor_p3,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_p3__seed42,4031,2058,2800,22.75843903189525,106.11448336221355,0,0.64922,35.079519962891936,36.2633676500991,974.25408,0.0,354.85,33.0,train,4031,0.6229223517737534,0.573414083352988,0.63795149509176,0.5933339775378232,0.5694314850099457,0.8727362937236418,1.1009066733935207,0.558490291190553,0.2094887495414386,0.9588742093754772,0.41494536307596447,0.8665343587199206
source_a__polygarbor_p3__seed42,polygarbor_p3,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_p3__seed42,4031,2058,2800,22.75843903189525,106.11448336221355,0,0.64922,35.079519962891936,36.2633676500991,974.25408,0.0,354.85,33.0,val_clean,389,0.6503856041131105,0.4471905604435724,0.6520681768990543,0.5506875225193821,0.5229404126388689,0.910025706940874,1.11336757504808,0.5659322550867917,0.2979175543117256,0.92814481433473,,0.7737789203084833
source_a__polygarbor_p3__seed42,polygarbor_p3,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_p3__seed42,4031,2058,2800,22.75843903189525,106.11448336221355,0,0.64922,35.079519962891936,36.2633676500991,974.25408,0.0,354.85,33.0,test_clean,580,0.5344827586206896,0.4715236591480576,0.5501316948656925,0.4841744726233518,0.46186121792558843,0.7482758620689656,1.3919233312465107,0.6718405036961921,0.20551903554535586,0.9225065675771595,0.0,0.8206896551724138
source_a__polygarbor_p3_aug__seed42,polygarbor_p3_aug,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_p3_aug__seed42,4031,2028,2800,89.91262206004467,101.67649202683543,0,0.648929,26.12676500575617,27.32589840888977,973.287424,0.0,290.85,39.5,train,4031,0.5931530637558918,0.567060325950857,0.6021889631828765,0.5641534973590596,0.535567920883756,0.8940709501364426,1.0878972929369122,0.5582540665969883,0.21641099212104925,0.9598348214818899,0.5091296442135299,0.867526668320516
source_a__polygarbor_p3_aug__seed42,polygarbor_p3_aug,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_p3_aug__seed42,4031,2028,2800,89.91262206004467,101.67649202683543,0,0.648929,26.12676500575617,27.32589840888977,973.287424,0.0,290.85,39.5,val_clean,389,0.506426735218509,0.37624994724386623,0.5544940014753367,0.4028313285786955,0.3598354332733351,0.8920308483290489,1.242671925295403,0.622542793464926,0.19847766805797012,0.9112134044317274,,0.794344473007712
source_a__polygarbor_p3_aug__seed42,polygarbor_p3_aug,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_p3_aug__seed42,4031,2028,2800,89.91262206004467,101.67649202683543,0,0.648929,26.12676500575617,27.32589840888977,973.287424,0.0,290.85,39.5,test_clean,580,0.5327586206896552,0.49281273566493344,0.5473194088347113,0.49265667509694355,0.4543857761239104,0.7706896551724138,1.3526988330712708,0.6514476490476461,0.21167073753486282,0.917934866276651,0.0,0.8189655172413793
source_a__polygarbor_p5__seed42,polygarbor_p5,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_p5__seed42,4031,2039,2800,32.48921646398958,104.95790207127888,0,0.647659,36.37229901505634,43.328650121111416,988.819456,0.0,342.35,30.0,train,4031,0.48772016869263213,0.39839555813943106,0.4987311986053455,0.4578419160664901,0.4160246503941476,0.7008186554204912,1.4090308092245523,0.6908739320087727,0.12072863744150615,0.9205347771464127,0.0,0.8526420243115852
source_a__polygarbor_p5__seed42,polygarbor_p5,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_p5__seed42,4031,2039,2800,32.48921646398958,104.95790207127888,0,0.647659,36.37229901505634,43.328650121111416,988.819456,0.0,342.35,30.0,val_clean,389,0.5784061696658098,0.3505193249021214,0.5498235338289404,0.4731711419552826,0.4139144334916537,0.8303341902313625,1.3011926846245887,0.6572974827459802,0.24776533298511882,0.8871161438278902,,0.8457583547557841
source_a__polygarbor_p5__seed42,polygarbor_p5,source_a,42,complete,,runs/2026-09-12/source_a__polygarbor_p5__seed42,4031,2039,2800,32.48921646398958,104.95790207127888,0,0.647659,36.37229901505634,43.328650121111416,988.819456,0.0,342.35,30.0,test_clean,580,0.4017241379310345,0.3365412849975955,0.43101685634465986,0.3673473641299436,0.2999944350148863,0.6620689655172414,1.5547414727035582,0.7427839357051543,0.1440615160525424,0.9006077555439918,0.0,0.8724137931034482
source_a__resnet18__seed42,resnet18,source_a,42,complete,,runs/2026-09-12/source_a__resnet18__seed42,4031,4031,4031,120.6142988500651,69.72639297480326,19,45.011183,4.36686200555414,6.028465187409893,3871.076352,2982.150144,68.24703832752614,82.50348432055749,train,4031,0.7377821880426693,0.7198778742386974,0.7388608448348608,0.7102313548947236,0.7009728913347928,0.9342594889605557,0.7050153463866656,0.36258400958579395,0.10180450797747481,0.9763679208411307,0.6926946018118049,1.0
source_a__resnet18__seed42,resnet18,source_a,42,complete,,runs/2026-09-12/source_a__resnet18__seed42,4031,4031,4031,120.6142988500651,69.72639297480326,19,45.011183,4.36686200555414,6.028465187409893,3871.076352,2982.150144,68.24703832752614,82.50348432055749,val_clean,389,0.8740359897172236,0.6136716160867384,0.843698590599688,0.8279993032642577,0.8220793040361423,0.9691516709511568,0.4091590376399536,0.21795012380471374,0.10105187187191227,0.9927391711030308,,1.0
source_a__resnet18__seed42,resnet18,source_a,42,complete,,runs/2026-09-12/source_a__resnet18__seed42,4031,4031,4031,120.6142988500651,69.72639297480326,19,45.011183,4.36686200555414,6.028465187409893,3871.076352,2982.150144,68.24703832752614,82.50348432055749,test_clean,580,0.5948275862068966,0.5406566402514303,0.56826689114463,0.5365194521085285,0.5275776134870873,0.8448275862068966,1.09921319420109,0.5663389183515707,0.20627522346682178,0.94390638034395,0.40630382254168373,1.0
source_a__yolo11n__seed42,yolo11n,source_a,42,complete,,runs/2026-09-12/source_a__yolo11n__seed42,4031,4031,4031,144.22355621494353,318.2281813353632,10,3.202728,3.0285840039141476,5.293573660310357,3423.768576,580.911104,351.62322580645167,40.4,train,4031,0.9307864053584718,0.928069992474295,0.9294822457260129,0.9209606799464234,0.9207459813599794,0.9905730587943439,0.20326554373036265,0.10442537769237763,0.02372167748888506,0.995431111758445,0.9275275212107796,1.0
source_a__yolo11n__seed42,yolo11n,source_a,42,complete,,runs/2026-09-12/source_a__yolo11n__seed42,4031,4031,4031,144.22355621494353,318.2281813353632,10,3.202728,3.0285840039141476,5.293573660310357,3423.768576,580.911104,351.62322580645167,40.4,val_clean,389,0.6889460154241646,0.5226121397354122,0.8354689815880069,0.6546232285536393,0.607490118247469,0.8560411311053985,0.7796254786873084,0.40698505414769665,0.07206608292056262,0.9864644225782938,,1.0
source_a__yolo11n__seed42,yolo11n,source_a,42,complete,,runs/2026-09-12/source_a__yolo11n__seed42,4031,4031,4031,144.22355621494353,318.2281813353632,10,3.202728,3.0285840039141476,5.293573660310357,3423.768576,580.911104,351.62322580645167,40.4,test_clean,580,0.8068965517241379,0.8295073035245494,0.8245715604782528,0.7782351235798037,0.7746471055543799,0.9413793103448276,0.585613826838991,0.2873073569480977,0.05076919438661351,0.9727813728609445,0.810194058404884,1.0
source_b__polygarbor__seed42,polygarbor,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor__seed42,3208,2479,2479,17.043412852101028,107.90092430186584,0,0.579328,20.8756075007841,23.40056852553971,877.2608,0.0,313.75,32.0,train,3208,0.90928927680798,0.8923624758489377,0.8763342018412004,0.8951333427405047,0.8941571151099537,0.9772443890274314,0.7558925570721415,0.37687077025586435,0.38722636403856875,0.9904762982877819,0.8692586155004589,1.0
source_b__polygarbor__seed42,polygarbor,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor__seed42,3208,2479,2479,17.043412852101028,107.90092430186584,0,0.579328,20.8756075007841,23.40056852553971,877.2608,0.0,313.75,32.0,val_clean,389,0.712082262210797,0.5231402296196017,0.8149192600507815,0.6387802015788485,0.6144868289488821,0.9023136246786633,1.0812011047917855,0.5539340944511721,0.29927072347924405,0.958220834529362,,1.0
source_b__polygarbor__seed42,polygarbor,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor__seed42,3208,2479,2479,17.043412852101028,107.90092430186584,0,0.579328,20.8756075007841,23.40056852553971,877.2608,0.0,313.75,32.0,test_clean,1403,0.3970064148253742,0.4999704822045441,0.6282509811056396,0.4211660306753673,0.3380521655524876,0.6728439059158945,1.8326477601115216,0.9273787259423578,0.4302107179226121,0.9436572351820379,0.0,1.0
source_b__polygarbor_aug__seed42,polygarbor_aug,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor_aug__seed42,3208,1873,2590,55.74333819001913,102.09291701548969,0,0.604155,18.185099004767835,18.561319226864725,890.400768,0.0,247.3,16.0,train,3208,0.8615960099750624,0.8619852199568947,0.8600919252376089,0.8399404361714957,0.8385095576107997,0.9597880299251871,0.86664692938485,0.4318990424062617,0.3792304980978053,0.9786701049420272,0.8545354449412027,1.0
source_b__polygarbor_aug__seed42,polygarbor_aug,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor_aug__seed42,3208,1873,2590,55.74333819001913,102.09291701548969,0,0.604155,18.185099004767835,18.561319226864725,890.400768,0.0,247.3,16.0,val_clean,389,0.6529562982005142,0.4784946498316837,0.7566301205607887,0.5808512451943755,0.5475146261815111,0.9074550128534704,1.157665104817068,0.5976839572068683,0.27749399863780727,0.9511882633985053,,1.0
source_b__polygarbor_aug__seed42,polygarbor_aug,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor_aug__seed42,3208,1873,2590,55.74333819001913,102.09291701548969,0,0.604155,18.185099004767835,18.561319226864725,890.400768,0.0,247.3,16.0,test_clean,1403,0.5281539558089807,0.5692458439711963,0.6614614936383789,0.503395770441598,0.4548936474902311,0.895224518888097,1.168369794065776,0.6757166460161753,0.29337176699398254,0.9556113488069724,0.611176008218885,1.0
source_b__polygarbor_p3__seed42,polygarbor_p3,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor_p3__seed42,3208,1781,2765,18.328851056052372,107.26258803607918,0,0.642401,30.28995095519349,34.16740951943211,895.819776,0.0,350.70000000000005,24.5,train,3208,0.7406483790523691,0.640226313322863,0.6487274189521595,0.7133075843269571,0.6969867330882638,0.898067331670823,1.047687769769369,0.5222773101405781,0.3307317998904283,0.9614140613121069,0.46010886874746193,0.868142144638404
source_b__polygarbor_p3__seed42,polygarbor_p3,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor_p3__seed42,3208,1781,2765,18.328851056052372,107.26258803607918,0,0.642401,30.28995095519349,34.16740951943211,895.819776,0.0,350.70000000000005,24.5,val_clean,389,0.4781491002570694,0.3940867802165478,0.6265361832951247,0.4009143971706039,0.34811824628313404,0.9125964010282777,1.1765535520289034,0.5903674751670381,0.15008788606322906,0.9299411600443013,,0.7634961439588689
source_b__polygarbor_p3__seed42,polygarbor_p3,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor_p3__seed42,3208,1781,2765,18.328851056052372,107.26258803607918,0,0.642401,30.28995095519349,34.16740951943211,895.819776,0.0,350.70000000000005,24.5,test_clean,1403,0.31004989308624376,0.3906591696990922,0.5189487119209549,0.3175600182383199,0.2450053534916662,0.7697790449037776,1.3239974035759714,0.7027525934852341,0.2565789544680322,0.946347210835381,0.0,0.8916607270135424
source_b__polygarbor_p3_aug__seed42,polygarbor_p3_aug,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor_p3_aug__seed42,3208,1747,2800,70.97411119705066,101.92448877472677,0,0.64977,24.834411044139415,25.2536658430472,914.0224,0.0,320.79999999999995,37.5,train,3208,0.6991895261845387,0.623354725490355,0.6217694480905127,0.6695609163647329,0.6493127221730077,0.8871571072319202,1.168146806894912,0.5816231521839776,0.34264762344899663,0.9491480695857751,0.49053157076153775,0.8837281795511222
source_b__polygarbor_p3_aug__seed42,polygarbor_p3_aug,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor_p3_aug__seed42,3208,1747,2800,70.97411119705066,101.92448877472677,0,0.64977,24.834411044139415,25.2536658430472,914.0224,0.0,320.79999999999995,37.5,val_clean,389,0.622107969151671,0.43752368216940574,0.6301124281656794,0.528886888950049,0.48769933703637347,0.9151670951156813,1.310512543936514,0.6567724998959662,0.33507539729684527,0.9165846499676745,,0.8020565552699229
source_b__polygarbor_p3_aug__seed42,polygarbor_p3_aug,source_b,42,complete,,runs/2026-09-12/source_b__polygarbor_p3_aug__seed42,3208,1747,2800,70.97411119705066,101.92448877472677,0,0.64977,24.834411044139415,25.2536658430472,914.0224,0.0,320.79999999999995,37.5,test_clean,1403,0.30648610121168923,0.3732854980484766,0.48334111085325504,0.308824426387353,0.23951005319065966,0.7712045616535994,1.3182699269938978,0.6902127763157493,0.24596224483099366,0.9307592700110068,0.0,0.902352102637206
